user_id,section_id,avg_perc,top3_avg_perc,best_perc,nprocs
633,3577584,0,88.1,88.1,92.74,3
634,3577584,1,93.74,93.74,98.15,3
635,3577584,2,83.4,83.4,85.64,3
636,3577584,3,68.15,68.15,84.63,3
637,3123577,0,20.83,20.83,33.14,3
638,3123577,1,29.47,29.47,53.16,3
639,3123577,2,28.59,28.59,51.94,3
640,3123577,3,25.92,25.92,37.41,3
641,2807485,0,31.19,40.89,48.75,7
642,2807485,1,42.76,67.73,82.43,7
643,2807485,2,27.11,41.97,48.7,7
644,2807485,3,35.93,44.74,52.91,7
645,3361141,0,56.25,66.37,82.12,6
646,3361141,1,69.53,81.65,83.95,6
647,3361141,2,42.5,55.02,73.07,6
648,3361141,3,54.1,66.9,87.19,6
649,3361177,0,78.73,91.94,93.79,18
650,3361177,1,70.74,86.5,87.34,18
651,3361177,2,72.26,96.38,97.84,18
652,3361177,3,78.22,92.32,92.44,18
653,2892820,0,53.27,63.84,95.42,4
654,2892820,1,66.38,77.64,98.29,4
655,2892820,2,52.87,59.73,73.46,4
656,2892820,3,45.95,56.04,87.47,4
657,3295418,0,28.09,33.59,50.81,4
658,3295418,1,47.48,54.96,85.22,4
659,3295418,2,27.3,35.98,50.05,4
660,3295418,3,20.94,23.78,27.97,4
661,3295474,0,58.5,70.25,75.25,8
662,3295474,1,64.86,80.27,85.44,8
663,3295474,2,63.09,78.0,87.91,8
664,3295474,3,48.89,61.96,63.51,8
665,3128284,0,26.69,38.72,40.25,12
666,3128284,1,26.99,44.62,56.15,12
667,3128284,2,36.16,53.1,60.49,12
668,3128284,3,35.57,45.85,47.03,12
669,3374370,0,32.72,38.83,46.5,6
670,3374370,1,48.61,62.13,69.2,6
671,3374370,2,35.04,53.64,73.14,6
672,3374370,3,32.66,42.86,51.16,6
673,3478933,0,36.03,36.03,46.85,3
674,3478933,1,36.07,36.07,46.93,3
675,3478933,2,62.39,62.39,75.8,3
676,3478933,3,32.38,32.38,43.59,3
677,3342070,0,29.72,39.25,43.57,12
678,3342070,1,35.61,59.1,68.44,12
679,3342070,2,31.23,59.27,68.92,12
680,3342070,3,36.37,44.45,49.75,12
681,2748444,0,47.09,64.65,73.38,6
682,2748444,1,49.8,70.99,87.07,6
683,2748444,2,52.09,69.25,79.97,6
684,2748444,3,45.15,53.7,56.56,6
685,3269394,0,26.03,26.03,33.69,3
686,3269394,1,40.67,40.67,63.48,3
687,3269394,2,34.38,34.38,39.4,3
688,3269394,3,21.64,21.64,24.47,3
689,3548146,0,34.66,34.66,65.22,2
690,3548146,1,41.64,41.64,76.82,2
691,3548146,2,44.86,44.86,71.76,2
692,3548146,3,30.67,30.67,50.27,2
693,3257735,0,17.73,24.64,27.94,5
694,3257735,1,16.51,24.53,29.17,5
695,3257735,2,25.84,34.66,42.6,5
696,3257735,3,30.16,34.64,42.3,5
697,3137191,0,60.7,81.2,84.03,15
698,3137191,1,69.33,92.34,96.6,15
699,3137191,2,73.65,89.29,92.28,15
700,3137191,3,42.71,60.9,62.73,15
701,3306143,0,9.77,9.77,11.44,3
702,3306143,1,18.57,18.57,27.08,3
703,3306143,2,48.37,48.37,75.37,3
704,3306143,3,1.02,1.02,2.67,3
705,3306151,0,86.73,89.9,94.36,4
706,3306151,1,58.59,67.78,75.73,4
707,3306151,2,84.38,88.24,96.52,4
708,3306151,3,91.64,94.32,96.24,4
709,3356873,0,12.32,24.41,41.93,11
710,3356873,1,22.36,38.86,60.6,11
711,3356873,2,21.04,43.17,79.99,11
712,3356873,3,15.74,30.3,56.56,11
713,2794255,0,31.02,52.34,56.7,7
714,2794255,1,32.17,55.69,62.94,7
715,2794255,2,46.4,71.72,80.95,7
716,2794255,3,32.08,51.6,52.79,7
717,3281667,0,88.82,96.36,97.47,14
718,3281667,1,88.19,98.2,99.39,14
719,3281667,2,66.13,90.81,97.31,14
720,3281667,3,88.38,96.48,98.27,14
721,2898176,0,55.93,90.53,91.34,18
722,2898176,1,62.43,98.14,99.04,18
723,2898176,2,47.03,88.12,88.35,18
724,3271008,1,63.89,91.19,91.9,18
725,3271008,2,74.41,93.24,95.08,18
726,3271008,3,68.91,82.54,83.98,18
727,3271077,0,85.25,93.15,94.29,17
728,3271077,1,83.8,97.64,98.33,17
729,3271077,2,72.15,93.49,94.56,17
730,3271077,3,79.13,91.85,94.16,17
731,3383975,0,5.33,5.33,7.16,3
732,3383975,1,12.0,12.0,12.74,3
733,3383975,2,10.52,10.52,11.71,3
734,3383975,3,12.16,12.16,12.85,3
735,2974491,0,67.21,81.74,90.57,15
736,2974491,1,50.76,89.66,92.86,15
737,2974491,2,73.37,92.06,95.06,15
738,2974491,3,69.08,82.25,84.15,15
739,3489690,0,85.48,94.41,95.02,16
740,3489690,1,56.7,87.43,94.11,16
741,3489690,2,81.68,97.94,98.23,16
742,3489690,3,91.41,97.16,98.07,16
743,3489705,0,60.62,60.62,71.61,3
744,3489705,1,78.32,78.32,91.79,3
745,3489705,2,36.0,36.0,66.77,3
746,3489705,3,57.72,57.72,71.16,3
747,3283422,0,8.36,10.98,16.47,6
748,3283422,1,13.09,23.03,41.42,6
749,3283422,2,24.8,43.6,95.61,6
750,3283422,3,16.48,28.67,42.31,6
751,3412366,0,82.06,91.38,93.18,7
752,3412366,1,85.07,96.14,97.56,7
753,3412366,2,74.11,91.27,96.24,7
754,3412366,3,70.4,80.96,82.92,7
755,2684863,0,32.21,53.59,57.71,17
756,2684863,1,37.76,70.14,75.73,17
757,2684863,2,47.45,85.5,91.46,17
758,2684863,3,30.22,49.67,51.77,17
759,3326685,0,47.71,47.71,68.32,2
760,3326685,1,75.93,75.93,88.26,2
761,3326685,2,32.9,32.9,47.71,2
762,3326685,3,39.02,39.02,58.34,2
763,2755357,0,55.74,70.51,72.66,12
764,2755357,1,47.57,75.98,83.88,12
765,2755357,2,60.27,83.88,94.81,12
766,2755357,3,59.56,71.37,77.54,12
767,3491772,0,52.47,70.81,73.54,11
768,3491772,1,50.29,72.14,79.81,11
769,3491772,2,66.09,87.13,96.5,11
770,3491772,3,47.15,67.1,70.45,11
771,3320983,0,87.5,97.22,97.78,14
772,3320983,1,82.48,97.37,97.56,14
773,3320983,2,76.39,96.15,98.87,14
774,3320983,3,85.25,98.36,99.7,14
775,3344092,0,51.64,65.77,68.91,12
776,3344092,1,47.18,77.34,85.84,12
777,3344092,2,61.72,86.64,91.46,12
778,3344092,3,50.78,61.89,65.28,12
779,3113692,0,25.44,25.44,29.24,3
780,3113692,1,50.33,50.33,61.66,3
781,3113692,2,22.13,22.13,38.8,3
782,3113692,3,23.4,23.4,32.17,3
783,3134274,0,54.61,61.15,74.37,5
784,3134274,1,41.86,55.67,68.13,5
785,3134274,2,62.32,72.46,93.24,5
786,3134274,3,60.41,65.36,74.18,5
787,3294543,0,3.73,3.73,5.89,2
788,3294543,1,22.54,22.54,27.15,2
789,3294543,2,9.45,9.45,16.66,2
790,3294543,3,0.86,0.86,1.62,2
791,3461685,0,84.62,90.24,92.64,10
792,3461685,1,92.93,99.24,99.48,10
793,3461685,2,65.87,80.64,82.01,10
794,3461685,3,68.99,83.28,86.93,10
795,3320622,0,26.23,39.38,44.43,10
796,3320622,1,24.56,43.07,53.65,10
797,3320622,2,38.2,53.11,66.92,10
798,3320622,3,33.32,49.53,65.53,10
799,3275550,0,11.03,11.03,12.18,2
800,3275550,1,5.54,5.54,8.84,2
801,3275550,2,19.93,19.93,20.62,2
802,3275550,3,25.51,25.51,31.05,2
803,2943394,0,15.71,15.71,23.74,3
804,2943394,1,16.66,16.66,27.08,3
805,2943394,2,33.79,33.79,66.92,3
806,2943394,3,16.86,16.86,27.13,3
807,2876974,0,87.87,92.85,97.07,5
808,2876974,1,83.22,89.74,99.76,5
809,2876974,2,93.16,95.38,96.75,5
810,2876974,3,72.47,82.57,97.16,5
811,3368878,0,38.99,55.91,66.83,7
812,3368878,1,43.34,58.62,70.27,7
813,3368878,2,35.52,58.14,80.61,7
814,3368878,3,45.72,67.67,82.65,7
815,3401327,0,14.0,14.0,23.46,3
816,3401327,1,25.12,25.12,41.42,3
817,3401327,2,35.98,35.98,64.45,3
818,3401327,3,12.52,12.52,12.85,3
819,3276937,0,37.65,42.85,62.79,4
820,3276937,1,48.56,54.94,76.29,4
821,3276937,2,39.69,51.55,72.41,4
822,3276937,3,35.32,39.76,53.56,4
823,3251185,0,28.92,44.55,51.93,13
824,3251185,1,34.41,54.46,71.61,13
825,3251185,2,35.18,63.4,77.12,13
826,3251185,3,32.04,46.45,60.44,13
827,3295010,0,10.53,16.57,20.76,6
828,3295010,1,17.19,27.53,50.74,6
829,3295010,2,13.64,19.37,21.56,6
830,3295010,3,16.01,23.85,37.07,6
831,3472255,0,70.25,84.93,85.76,12
832,3472255,1,67.09,87.83,98.44,12
833,3472255,2,59.18,91.76,93.67,12
834,3472255,3,72.27,86.79,87.29,12
835,3511757,0,15.27,15.27,22.84,2
836,3511757,1,34.73,34.73,53.29,2
837,3511757,2,21.66,21.66,28.78,2
838,3511757,3,13.83,13.83,16.52,2
839,3123171,0,17.94,27.93,48.13,8
840,3123171,1,36.66,54.26,76.2,8
841,3123171,2,26.86,53.04,62.57,8
842,3123171,3,17.02,33.34,58.65,8
843,3398121,0,36.88,36.88,45.81,2
844,3398121,1,50.11,50.11,70.32,2
845,3398121,2,49.62,49.62,53.89,2
846,3398121,3,30.2,30.2,34.36,2
847,2896393,0,58.97,58.97,79.86,3
848,2896393,1,57.14,57.14,85.22,3
849,2896393,2,35.49,35.49,53.9,3
850,2896393,3,71.23,71.23,84.98,3
851,3271202,0,11.13,11.13,14.07,3
852,3271202,1,30.25,30.25,56.15,3
853,3271202,2,21.19,21.19,35.42,3
854,3271202,3,11.23,11.23,12.54,3
855,3384896,0,67.95,83.39,85.39,18
856,3384896,1,65.79,85.98,89.91,18
857,3384896,2,71.21,94.89,97.22,18
858,3384896,3,61.24,79.67,84.15,18
859,3384902,0,77.0,91.35,92.82,14
860,3384902,1,55.2,75.56,86.64,14
861,3384902,2,80.92,96.49,96.82,14
862,3384902,3,79.53,91.74,92.09,14
863,3367654,0,37.2,58.63,84.98,10
864,3367654,1,46.48,69.17,74.77,10
865,3367654,2,49.39,77.67,98.11,10
866,3206185,0,83.8,92.91,94.64,17
867,3206185,1,80.62,92.9,94.16,17
868,3206185,2,72.38,91.82,94.17,17
869,3206185,3,81.33,93.27,94.71,17
870,2874014,0,48.64,64.63,74.98,8
871,2874014,1,49.85,72.53,74.77,8
872,2874014,2,44.92,74.88,89.17,8
873,2874014,3,54.29,75.32,88.29,8
874,3211323,0,89.9,92.34,93.42,4
875,3211323,1,86.36,88.37,95.54,4
876,3211323,2,86.85,89.63,97.71,4
877,3211323,3,80.56,83.0,92.09,4
878,3507704,0,39.59,49.19,58.93,7
879,3507704,1,53.12,64.06,69.2,7
880,3507704,2,56.08,78.93,85.51,7
881,3507704,3,28.31,38.09,42.96,7
882,3129681,0,51.8,51.8,58.41,2
883,3129681,1,59.97,59.97,61.91,2
884,3129681,2,50.32,50.32,52.93,2
885,3129681,3,50.41,50.41,62.73,2
886,3449036,0,70.7,85.13,85.76,18
887,3449036,1,90.2,98.5,99.54,18
888,3449036,2,55.18,86.17,89.54,18
889,3449036,3,50.63,67.97,73.74,18
890,3224561,0,52.8,76.09,78.9,18
891,3224561,1,51.49,77.73,85.22,18
892,3224561,2,44.46,78.7,83.27,18
893,3224561,3,60.35,85.44,92.03,18
894,3308331,0,79.06,90.74,93.56,13
895,3308331,1,82.48,95.17,97.58,13
896,3308331,2,79.81,95.3,97.49,13
897,3308331,3,63.59,77.88,84.63,13
898,2899834,0,9.03,29.47,43.16,18
899,2899834,1,15.38,45.13,55.66,18
900,2899834,2,17.62,39.11,45.16,18
901,2899834,3,13.81,28.19,39.96,18
902,3463815,0,53.9,67.67,75.25,9
903,3463815,1,52.35,67.89,76.55,9
904,3463815,2,55.03,82.5,89.54,9
905,3463815,3,54.88,77.02,82.57,9
906,3434812,0,18.17,22.1,23.2,7
907,3434812,1,17.46,22.11,25.84,7
908,3434812,2,30.85,41.64,56.77,7
909,3434812,3,28.03,33.13,35.71,7
910,3091369,0,16.21,19.55,20.8,5
911,3091369,1,19.57,26.53,33.84,5
912,3091369,2,36.65,46.6,66.01,5
913,3091369,3,16.05,21.54,26.92,5
914,3293637,0,50.57,67.0,73.98,12
915,3293637,1,53.9,72.04,72.63,12
916,3293637,2,47.66,78.72,83.54,12
917,3293637,3,53.21,71.3,75.34,12
918,3427496,0,42.02,57.28,63.75,9
919,3427496,1,57.67,82.09,86.21,9
920,3427496,2,53.69,77.28,98.29,9
921,3427496,3,29.52,43.08,51.72,9
922,3493864,0,78.01,83.95,87.18,7
923,3493864,1,79.01,86.76,90.15,7
924,3493864,2,65.63,79.77,89.23,7
925,3493864,3,72.19,82.96,92.77,7
926,3493976,0,72.63,90.25,94.19,9
927,3493976,1,69.68,87.89,94.45,9
928,3493976,2,68.03,82.95,87.35,9
929,3493976,3,71.88,92.37,95.72,9
930,2565806,0,41.07,55.2,66.83,7
931,2565806,1,36.94,65.18,88.38,7
932,2565806,2,42.18,50.97,71.4,7
933,2565806,3,54.52,68.4,83.53,7
934,3474068,0,41.78,41.78,58.6,2
935,3474068,1,82.93,82.93,95.54,2
936,3474068,2,6.57,6.57,9.66,2
937,3474068,3,36.18,36.18,41.11,2
938,3337875,0,45.14,65.02,84.22,7
939,3337875,1,57.14,80.86,97.09,7
940,3337875,2,56.66,75.72,89.54,7
941,3337875,3,31.8,44.61,51.43,7
942,3165489,0,9.53,9.53,11.83,2
943,3165489,1,31.8,31.8,35.41,2
944,3165489,2,7.89,7.89,9.66,2
945,3165489,3,12.26,12.26,13.14,2
946,3457126,0,60.36,60.36,74.07,3
947,3457126,1,44.62,44.62,61.76,3
948,3457126,2,60.65,60.65,97.42,3
949,3457126,3,67.71,67.71,76.6,3
950,3502201,0,89.26,99.11,99.35,14
951,3502201,1,85.57,97.68,98.79,14
952,3502201,2,82.2,98.07,99.57,14
953,3502201,3,87.4,98.55,99.08,14
954,3353907,0,72.7,95.69,96.39,18
955,3353907,1,82.31,98.51,99.33,18
956,3353907,2,59.41,96.65,98.73,18
957,3353907,3,64.66,96.98,98.72,18
958,3391970,0,70.84,83.67,85.23,16
959,3391970,1,56.67,81.52,89.64,16
960,3391970,2,72.11,92.72,93.87,16
961,3391970,3,72.51,92.36,93.21,16
962,2809235,0,21.51,28.91,31.18,7
963,2809235,1,30.17,41.92,46.93,7
964,2809235,2,28.46,46.55,57.88,7
965,2809235,3,26.02,35.33,45.51,7
966,3310116,0,4.93,5.37,5.65,7
967,3310116,1,9.34,10.77,12.49,7
968,3310116,2,14.53,18.85,22.79,7
969,3310116,3,12.07,12.81,13.14,7
970,3353510,0,68.37,96.98,98.1,15
971,3353510,1,43.01,71.35,78.24,15
972,3353510,2,73.69,97.94,99.32,15
973,3353510,3,73.67,98.74,99.02,15
974,3336796,0,59.83,59.83,75.43,2
975,3336796,1,86.6,86.6,97.54,2
976,3336796,2,26.92,26.92,34.4,2
977,3336796,3,49.95,49.95,57.64,2
978,3275752,0,8.55,10.73,12.84,4
979,3275752,1,11.56,15.24,19.64,4
980,3275752,2,20.23,21.77,30.38,4
981,3275752,3,15.17,16.74,20.49,4
982,3140766,0,66.52,66.52,86.62,3
983,3140766,1,41.84,41.84,76.2,3
984,3140766,2,66.58,66.58,94.7,3
985,3140766,3,77.32,77.32,78.61,3
986,3335196,0,85.14,95.35,96.81,15
987,3335196,1,67.64,89.34,93.86,15
988,3335196,2,83.4,95.82,97.08,15
989,3335196,3,84.55,96.95,98.81,15
990,3335218,0,51.67,73.27,80.12,12
991,2817941,0,16.66,16.66,17.84,2
992,2817941,1,25.37,25.37,27.08,2
993,2817941,2,24.38,24.38,31.25,2
994,2817941,3,20.83,20.83,25.23,2
995,2942412,0,73.15,89.08,92.0,16
996,2942412,1,75.07,94.95,98.93,16
997,2942412,2,48.91,84.58,87.69,16
998,2942412,3,77.54,91.26,93.7,16
999,2961630,0,70.37,80.04,88.31,4
1000,2961630,1,64.97,75.29,86.71,4
1001,2961630,2,55.93,74.22,86.32,4
1002,2961630,3,77.49,81.7,84.98,4
1003,2899052,0,15.07,25.82,36.09,8
1004,2899052,1,14.69,31.27,45.68,8
1005,2899052,2,27.07,43.55,54.61,8
1006,2899052,3,20.32,37.39,54.6,8
1007,2957506,0,17.99,17.99,23.46,2
1008,2957506,1,24.75,24.75,37.26,2
1009,2957506,2,24.07,24.07,36.72,2
1010,2957506,3,26.54,26.54,34.85,2
1011,2838965,0,21.89,33.7,38.8,13
1012,2838965,1,21.02,42.81,61.23,13
1013,2838965,2,31.28,59.4,64.67,13
1014,2838965,3,32.76,48.71,53.0,13
1015,2863635,0,16.15,29.16,37.94,12
1016,2863635,1,19.52,35.37,43.57,12
1017,2863635,2,31.68,59.04,72.54,12
1018,2863635,3,20.43,33.67,41.7,12
1019,2873395,0,23.08,37.6,39.42,8
1020,2873395,1,35.64,69.86,80.47,8
1021,2873395,2,36.48,66.04,68.92,8
1022,2873395,3,23.89,38.85,46.02,8
1023,2850004,0,70.33,92.91,97.55,16
1024,2850004,1,73.63,94.44,97.92,16
1025,2850004,2,73.9,95.56,99.35,16
1026,2850004,3,57.95,81.99,88.3,16
1027,2858542,0,52.01,62.47,67.15,8
1028,2858542,1,47.1,65.52,69.2,8
1029,2858542,2,61.27,76.75,79.19,8
1030,2858542,3,53.47,62.08,63.03,8
1031,2966355,0,56.89,64.47,73.98,4
1032,2966355,1,64.22,74.39,85.71,4
1033,2966355,2,52.96,59.0,83.46,4
1034,2966355,3,50.72,57.95,73.94,4
1035,2839607,0,91.68,96.87,97.8,11
1036,2839607,1,84.47,96.43,99.09,11
1037,2839607,2,85.13,96.34,98.35,11
1038,2839607,3,88.11,94.96,97.07,11
1039,2920616,0,12.41,12.41,17.19,3
1040,2920616,1,26.85,26.85,36.03,3
1041,2920616,2,17.57,17.57,26.46,3
1042,2920616,3,14.02,14.02,19.96,3
1043,2956029,0,27.67,27.67,49.59,2
1044,2956029,1,6.45,6.45,8.84,2
1045,2956029,2,53.51,53.51,87.79,2
1046,2956029,3,37.25,37.25,60.35,2
1047,2967723,0,4.55,5.52,5.65,18
1048,2967723,1,8.28,11.3,12.49,18
1049,2967723,2,14.95,24.99,32.94,18
1050,2967723,3,11.14,13.74,15.22,18
1051,2683277,0,40.2,40.2,56.95,2
1052,2683277,1,46.9,46.9,70.37,2
1053,2683277,2,35.99,35.99,39.3,2
1054,2683277,3,42.26,42.26,59.46,2
1055,2854240,0,32.12,36.63,57.34,4
1056,2854240,1,44.22,47.46,64.43,4
1057,2854240,2,41.23,49.11,68.92,4
1058,2854240,3,27.65,32.69,47.71,4
1059,2693202,0,40.16,57.61,60.22,17
1060,2693202,1,33.34,57.26,64.43,17
1061,2693202,2,50.4,75.8,81.84,17
1062,2693202,3,47.69,72.48,77.41,17
1063,2704783,0,29.2,53.79,69.58,18
1064,2704783,1,23.74,56.63,76.29,18
1065,2704783,2,34.63,65.65,72.77,18
1066,2704783,3,43.82,69.8,77.54,18
1067,2898089,0,18.53,31.95,47.42,13
1068,2898089,1,16.09,29.78,30.01,13
1069,2898089,2,30.48,50.61,58.49,13
1070,2898089,3,31.7,67.36,82.42,13
1071,2870440,0,43.36,59.72,65.7,9
1072,2870440,1,51.11,77.35,91.22,9
1073,2870440,2,45.09,56.91,65.36,9
1074,2870440,3,42.2,55.19,62.65,9
1075,2889576,0,7.37,7.37,10.04,3
1076,2889576,1,15.26,15.26,17.84,3
1077,2889576,2,8.56,8.56,21.43,3
1078,2889576,3,9.73,9.73,16.04,3
1079,2945671,0,20.68,20.68,29.08,2
1080,2945671,1,58.84,58.84,60.6,2
1081,2945671,2,34.3,34.3,58.39,2
1082,2945671,3,12.12,12.12,12.85,2
1083,2896899,0,18.7,18.7,29.91,2
1084,2896899,1,19.1,19.1,30.01,2
1085,2896899,2,29.47,29.47,33.34,2
1086,2896899,3,28.02,28.02,43.59,2
1087,2850685,0,76.42,87.58,89.18,16
1088,2850685,1,85.84,97.33,99.04,16
1089,2850685,2,52.12,87.53,93.12,16
1090,2850685,3,69.79,88.53,89.42,16
1091,2821149,0,67.63,94.83,95.11,18
1092,2821149,1,75.15,97.72,99.43,18
1093,2821149,2,58.13,97.0,98.69,18
1094,2821149,3,60.5,96.71,99.32,18
1095,2855069,0,6.24,6.24,13.05,3
1096,2855069,1,22.13,22.13,47.93,3
1097,2855069,2,15.17,15.17,18.08,3
1098,2855069,3,6.98,6.98,9.29,3
1099,2961276,0,30.27,35.98,64.63,4
1100,2961276,1,10.98,12.28,21.06,4
1101,2961276,2,24.63,29.87,39.09,4
1102,2961276,3,66.17,74.12,99.13,4
1103,2924670,0,70.19,82.34,86.13,12
1104,2924670,1,60.46,83.69,91.9,12
1105,2924670,2,56.41,82.15,94.57,12
1106,2924670,3,77.34,89.24,89.99,12
1107,2593297,0,26.89,26.89,70.82,3
1108,2593297,1,26.51,26.51,57.35,3
1109,2593297,2,37.03,37.03,81.66,3
1110,2593297,3,27.3,27.3,67.32,3
1111,2874052,0,35.6,46.28,59.59,6
1112,2874052,1,31.55,44.03,57.35,6
1113,2874052,2,36.92,46.96,52.63,6
1114,2874052,3,49.41,60.64,71.32,6
1115,2874063,0,47.45,47.45,58.02,2
1116,2874063,1,75.18,75.18,80.03,2
1117,2874063,2,41.95,41.95,51.94,2
1118,2874063,3,37.21,37.21,46.02,2
1119,2979927,0,78.64,79.83,82.5,4
1120,2979927,1,85.4,89.09,91.22,4
1121,2979927,2,40.1,48.83,53.89,4
1122,2979927,3,85.6,87.39,91.55,4
1123,2979945,0,69.66,69.66,73.98,2
1124,2979945,1,77.04,77.04,89.51,2
1125,2979945,2,91.95,91.95,92.34,2
1126,2979945,3,41.82,41.82,41.94,2
1127,2984359,0,61.45,79.49,84.36,15
1128,3294972,2,41.33,74.08,88.49,10
1129,3294972,3,33.76,50.84,56.0,10
1130,3294294,0,31.34,57.73,64.4,15
1131,3294294,1,32.51,72.61,80.86,15
1132,3294294,2,41.11,65.74,66.01,15
1133,3294294,3,35.79,51.82,56.75,15
1134,3138759,0,21.52,38.73,46.5,11
1135,3138759,1,18.1,29.27,35.41,11
1136,3138759,2,37.61,69.13,96.03,11
1137,3138759,3,27.02,47.5,51.21,11
1138,3289910,0,5.79,5.79,6.44,3
1139,3289910,1,8.83,8.83,12.49,3
1140,3289910,2,16.42,16.42,21.49,3
1141,3289910,3,8.92,8.92,12.85,3
1142,3218552,0,19.62,31.22,35.22,8
1143,3218552,1,26.81,39.46,48.03,8
1144,3218552,2,31.03,50.09,80.61,8
1145,3218552,3,21.52,33.14,38.09,8
1146,3218626,0,20.56,26.51,29.91,6
1147,3218626,1,16.73,26.23,30.01,6
1148,3218626,2,37.22,56.78,87.16,6
1149,3218626,3,33.48,41.17,51.72,6
1150,3105851,0,79.54,84.27,90.28,7
1151,3105851,1,61.25,68.35,77.03,7
1152,3105851,2,74.69,85.8,92.68,7
1153,3105851,3,83.14,90.49,96.78,7
1154,3313192,0,88.94,95.01,95.53,17
1155,3313192,1,90.94,97.67,97.92,17
1156,3313192,2,54.83,85.23,89.75,17
1157,3313192,3,88.73,95.63,96.51,17
1158,3428040,0,92.48,99.33,99.4,16
1159,3428040,1,65.65,85.72,87.38,16
1160,3428040,2,92.95,99.35,99.38,16
1161,3428040,3,93.41,99.67,99.88,16
1162,3142710,0,6.8,6.8,7.92,2
1163,3142710,1,12.39,12.39,15.03,2
1164,3142710,2,18.02,18.02,18.08,2
1165,3142710,3,13.14,13.14,15.22,2
1166,3343194,0,44.78,64.17,69.59,10
1167,3343194,1,53.51,69.63,74.23,10
1168,3343194,2,53.65,89.66,97.61,10
1169,3343194,3,36.92,46.06,52.94,10
1170,3356117,0,32.95,46.86,54.96,11
1171,3356117,1,35.44,60.55,71.61,11
1172,3356117,2,47.81,69.5,77.83,11
1173,3356117,3,33.73,47.77,61.45,11
1174,3243078,0,93.85,97.86,98.76,13
1175,3243078,1,68.05,87.05,94.26,13
1176,3243078,2,94.28,99.08,99.52,13
1177,3243078,3,93.79,98.74,99.75,13
1178,3243088,0,7.6,7.6,9.83,2
1179,3243088,1,20.7,20.7,27.28,2
1180,3243088,2,12.79,12.79,16.66,2
1181,3243088,3,11.2,11.2,12.1,2
1182,3419822,0,9.73,19.37,39.95,7
1183,3419822,1,9.05,12.07,13.83,7
1184,3419822,2,22.26,40.35,71.67,7
1185,3419822,3,17.85,27.4,48.4,7
1186,3362707,0,90.09,94.6,96.03,7
1187,3362707,1,78.6,86.05,87.02,7
1188,3362707,2,80.09,92.32,96.5,7
1189,3362707,3,91.46,95.66,97.6,7
1190,3353785,0,56.13,67.77,79.0,6
1191,3353785,1,62.69,76.78,87.03,6
1192,3353785,2,49.68,72.14,78.35,6
1193,3353785,3,54.78,66.82,85.36,6
1194,3288270,0,80.23,97.36,98.53,16
1195,3288270,1,59.24,83.14,85.71,16
1196,3288270,2,62.83,95.16,96.72,16
1197,3288270,3,91.67,99.3,99.46,16
1198,3138513,0,27.26,46.79,52.4,17
1199,3138513,1,19.52,38.34,48.13,17
1200,3138513,2,39.03,76.2,80.28,17
1201,3138513,3,44.08,58.36,60.84,17
1202,3334433,0,26.24,37.75,51.02,7
1203,3334433,1,22.74,36.68,56.15,7
1204,3334433,2,39.36,63.74,80.6,7
1205,3334433,3,32.93,45.67,59.01,7
1206,3319465,0,59.19,59.19,63.6,2
1207,3319465,1,51.88,51.88,67.92,2
1208,3319465,2,59.11,59.11,74.93,2
1209,3319465,3,65.82,65.82,77.27,2
1210,3425151,0,57.89,74.86,84.22,6
1211,3425151,1,77.66,93.42,96.78,6
1212,3425151,2,52.19,70.67,82.01,6
1213,3425151,3,40.8,52.05,75.34,6
1214,3367593,0,4.2,4.2,6.23,3
1215,3367593,1,10.68,10.68,19.67,3
1216,3367593,2,4.37,4.37,5.89,3
1217,3367593,3,13.43,13.43,16.87,3
1218,3367612,0,57.36,74.75,80.6,15
1219,3367612,1,61.4,86.97,92.27,15
1220,3367612,2,36.81,50.95,56.31,15
1221,3367612,3,64.77,84.35,88.2,15
1222,2822072,0,72.21,85.55,88.09,10
1223,2822072,1,56.53,86.23,91.08,10
1224,2822072,2,78.18,88.95,90.37,10
1225,2822072,3,72.74,88.38,94.05,10
1226,3358463,0,80.62,85.64,91.93,4
1227,3358463,1,96.56,97.2,98.44,4
1228,3358463,2,61.08,72.19,86.32,4
1229,3358463,3,61.72,67.76,72.57,4
1230,3093798,0,53.06,73.07,77.89,17
1231,3093798,1,39.87,56.41,59.6,17
1232,3093798,2,57.91,92.43,94.8,17
1233,3093798,3,62.19,76.02,81.83,17
1234,2812191,0,61.97,61.97,68.53,3
1235,2812191,1,74.58,74.58,88.94,3
1236,2812191,2,34.22,34.22,68.77,3
1237,2812191,3,63.45,63.45,71.54,3
1238,3144519,0,30.34,40.75,48.75,7
1239,3144519,1,32.05,45.83,52.29,7
1240,3144519,2,45.12,57.83,77.83,7
1241,3144519,3,32.11,43.63,56.65,7
1242,3421810,0,25.73,39.93,49.59,14
1243,3421810,1,22.88,40.46,45.76,14
1244,3367654,3,32.15,53.91,67.44,10
1245,3482892,0,22.53,64.85,77.24,14
1246,3482892,1,28.0,80.06,81.93,14
1247,3482892,2,28.44,67.69,86.76,14
1248,3482892,3,25.63,61.51,68.71,14
1249,3425596,0,80.54,96.49,99.0,8
1250,3425596,1,63.59,84.24,92.31,8
1251,3425596,2,79.7,98.14,99.61,8
1252,3425596,3,79.38,98.4,99.02,8
1253,2871746,0,26.69,45.77,47.7,18
1254,2871746,1,37.68,69.55,87.56,18
1255,2871746,2,38.23,72.39,86.87,18
