,MODULE_NAME,user_id,question_id,LOD,a.ae_qset_id,seq_no,time_taken,attempted,correct,MARK_OPT
1710,Percentages,3429391,246162,9.2,1207992,7,151,1,1,d
1751,Percentages,3272291,134376,9.1,1207999,1,17,1,1,a
1753,Percentages,3272291,246075,19.1,1207999,3,41,1,1,a
1754,Percentages,3272291,246120,19.3,1207999,4,275,1,1,c
1755,Percentages,3272291,246190,9.3,1207999,5,76,1,1,c
1763,Percentages,3272291,246213,9.2,1207999,6,45,1,1,c
1764,Percentages,3272291,253331,19.1,1207999,7,223,1,1,d
1810,Percentages,3137160,88305,19.3,1207992,1,134,1,1,c
1811,Percentages,3137160,134351,9.1,1207992,2,31,1,1,a
1812,Percentages,3137160,150196,19.1,1207992,3,56,1,1,a
1813,Percentages,3137160,151536,19.1,1207992,4,27,1,1,c
1814,Percentages,3137160,171290,19.4,1207992,5,226,1,1,b
1815,Percentages,3137160,246127,19.3,1207992,6,68,1,1,b
1816,Percentages,3137160,246162,9.2,1207992,7,87,1,0,c
1887,Percentages,3075890,102067,9.3,1208000,2,72,1,1,c
1888,Percentages,3075890,121656,9.2,1208000,3,17,1,1,c
1889,Percentages,3075890,121661,19.3,1208000,4,51,1,1,e
1890,Percentages,3075890,127363,9.3,1208000,5,30,1,1,d
1891,Percentages,3075890,134358,9.4,1208000,6,53,1,1,d
1892,Percentages,3075890,150938,19.1,1208000,7,27,1,1,c
1900,Percentages,3126235,94129,19.1,1208004,1,102,1,1,c
1901,Percentages,3126235,121659,9.4,1208004,2,135,1,1,e
1902,Percentages,3126235,159223,19.1,1208004,3,53,1,1,a
1903,Percentages,3126235,245561,9.2,1208004,4,165,1,1,d
1904,Percentages,3126235,246123,19.3,1208004,5,253,1,1,d
1905,Percentages,3126235,246124,19.1,1208004,6,163,1,1,b
1906,Percentages,3126235,246718,9.2,1208004,7,58,1,1,a
1957,Percentages,3361694,127361,91.8,1208015,4,292,0,0,x
1958,Percentages,3361694,127362,81.6,1208015,5,543,0,0,x
1959,Percentages,3361694,134086,91.7,1208015,6,144,0,0,x
1961,Percentages,3016432,102086,49.6,1208008,1,86,1,1,e
1962,Percentages,3016432,102100,49.5,1208008,2,18,1,0,c
1963,Percentages,3016432,127125,39.5,1208008,3,16,1,1,a
1965,Percentages,3016432,134370,29.5,1208008,5,57,1,1,c
1966,Percentages,3016432,159221,39.2,1208008,6,27,1,1,c
1967,Percentages,3016432,246078,29.2,1208008,7,27,1,1,d
1968,Percentages,2722099,94131,19.2,1208000,1,30,1,1,c
1969,Percentages,2722099,102067,9.3,1208000,2,81,1,1,c
1970,Percentages,2722099,121656,9.2,1208000,3,18,1,1,c
1971,Percentages,2722099,121661,19.3,1208000,4,49,1,1,e
1972,Percentages,2722099,127363,9.3,1208000,5,45,1,1,d
1973,Percentages,2722099,134358,9.4,1208000,6,61,1,0,c
1979,Percentages,3290605,246196,19.1,1207997,6,62,1,1,b
2010,Percentages,2856731,94137,19.1,1208002,1,67,1,1,b
2011,Percentages,2856731,111561,9.1,1208002,2,88,1,1,c
2012,Percentages,2856731,121655,19.3,1208002,3,50,1,1,d
2013,Percentages,2856731,151553,19.3,1208002,4,209,1,1,d
2014,Percentages,2856731,246161,19.1,1208002,5,148,1,1,c
2015,Percentages,2856731,249304,9.3,1208002,6,85,1,0,d
2016,Percentages,2856731,250746,9.2,1208002,7,59,1,1,d
2017,Percentages,3497026,88305,19.3,1207992,1,82,1,1,c
2018,Percentages,3497026,134351,9.1,1207992,2,42,1,1,a
2019,Percentages,3497026,150196,19.1,1207992,3,68,1,1,a
2020,Percentages,3497026,151536,19.1,1207992,4,52,1,1,c
2021,Percentages,3497026,171290,19.4,1207992,5,113,1,1,b
2022,Percentages,3497026,246127,19.3,1207992,6,203,1,1,b
2023,Percentages,3497026,246162,9.2,1207992,7,18,1,1,d
2031,Percentages,2489259,94128,29.1,1208009,1,12,1,1,d
2032,Percentages,2489259,94134,39.4,1208009,2,197,1,1,a
2033,Percentages,2489259,102083,29.4,1208009,3,120,1,1,c
2034,Percentages,2489259,134353,29.3,1208009,4,67,1,1,b
2035,Percentages,2489259,134356,29.5,1208009,5,41,1,1,b
2036,Percentages,2489259,151541,29.4,1208009,6,359,1,1,a
2037,Percentages,2489259,151547,39.4,1208009,7,194,1,1,b
2087,Percentages,2851552,243594,19.1,1208003,6,95,1,1,c
2088,Percentages,2851552,245141,9.1,1208003,7,41,1,1,d
2103,Percentages,2851552,94127,19.1,1208003,1,77,1,1,b
2104,Percentages,2851552,111587,19.0,1208003,2,40,1,1,d
2105,Percentages,2851552,134375,19.2,1208003,3,103,1,1,c
2106,Percentages,2851552,153983,19.4,1208003,4,175,1,1,b
2107,Percentages,2851552,187875,9.3,1208003,5,46,1,1,b
2122,Percentages,3137160,134360,19.2,1207991,2,49,1,1,a
2123,Percentages,3137160,134361,19.1,1207991,3,38,1,1,c
2124,Percentages,3137160,150940,19.2,1207991,4,249,1,1,d
2125,Percentages,3137160,159225,19.1,1207991,5,105,1,1,c
2126,Percentages,3137160,187873,9.3,1207991,6,45,1,1,a
2127,Percentages,3137160,246074,19.2,1207991,7,68,1,1,c
2128,Percentages,3137160,134357,19.2,1207991,1,95,1,1,d
2129,Percentages,3062667,111562,9.1,1208001,1,87,1,1,a
2130,Percentages,3062667,127220,19.3,1208001,2,67,1,1,e
2131,Percentages,3062667,134355,9.2,1208001,3,17,1,1,a
2132,Percentages,3062667,150939,19.2,1208001,4,19,1,1,c
2133,Percentages,3062667,159216,19.0,1208001,5,58,1,1,b
2134,Percentages,3062667,159224,19.1,1208001,6,79,1,1,a
2135,Percentages,3062667,171291,9.3,1208001,7,166,1,1,d
2143,Percentages,3451355,127236,19.3,1207996,1,104,1,1,a
2144,Percentages,3451355,134363,19.0,1207996,2,24,1,1,a
2145,Percentages,3451355,153964,19.1,1207996,3,40,1,1,c
2146,Percentages,3451355,159219,19.2,1207996,4,21,1,1,c
2147,Percentages,3451355,224752,9.1,1207996,5,32,1,1,d
2148,Percentages,3451355,227532,19.3,1207996,6,32,1,1,c
2149,Percentages,3451355,246189,19.1,1207996,7,37,1,1,d
2150,Percentages,3016432,115883,19.1,1207995,1,32,1,1,c
2152,Percentages,3016432,243596,9.2,1207995,3,46,1,1,b
2153,Percentages,3016432,246076,19.3,1207995,4,27,1,1,b
2154,Percentages,3016432,246707,9.1,1207995,5,60,1,1,d
2155,Percentages,3016432,248140,9.4,1207995,6,64,1,1,b
2156,Percentages,3016432,249303,9.3,1207995,7,72,1,1,c
2157,Percentages,1215290,88303,39.4,1208005,1,68,1,1,a
2158,Percentages,1215290,121662,29.4,1208005,2,32,1,1,c
2159,Percentages,1215290,127226,39.4,1208005,3,81,1,1,a
2160,Percentages,1215290,127234,39.5,1208005,4,155,0,0,x
2161,Percentages,1215290,177828,29.4,1208005,5,227,1,1,b
2162,Percentages,1215290,246117,29.3,1208005,6,303,0,0,x
2163,Percentages,1215290,246119,39.4,1208005,7,301,1,1,a
2178,Percentages,3361694,94133,49.3,1208006,1,420,0,0,x
2179,Percentages,3361694,111563,29.5,1208006,2,41,1,1,c
2180,Percentages,3361694,115882,29.1,1208006,3,34,1,1,b
2181,Percentages,3361694,153969,1.0,1208006,4,305,1,1,a
2182,Percentages,3361694,245570,29.4,1208006,5,29,1,0,a
2183,Percentages,3361694,246073,39.5,1208006,6,12,1,1,b
2184,Percentages,3361694,246079,29.3,1208006,7,149,1,1,b
2192,Percentages,3487945,102086,49.6,1208008,1,84,1,1,e
2193,Percentages,3487945,102100,49.5,1208008,2,129,1,0,e
2194,Percentages,3487945,127125,39.5,1208008,3,105,1,1,a
2195,Percentages,3487945,127223,49.4,1208008,4,67,1,1,a
2196,Percentages,3487945,134370,29.5,1208008,5,121,1,1,c
2197,Percentages,3487945,159221,39.2,1208008,6,57,1,1,c
2198,Percentages,3487945,246078,29.2,1208008,7,67,1,1,d
2240,Percentages,3361694,159220,19.1,1207995,2,127,1,1,b
2241,Percentages,3361694,243596,9.2,1207995,3,418,1,0,d
2242,Percentages,3361694,246076,19.3,1207995,4,84,1,1,b
2243,Percentages,3361694,246707,9.1,1207995,5,30,1,1,d
2244,Percentages,3361694,248140,9.4,1207995,6,119,1,1,b
2245,Percentages,3361694,249303,9.3,1207995,7,79,1,1,c
2260,Percentages,2945370,134360,19.2,1207991,2,22,1,1,a
2261,Percentages,2945370,134361,19.1,1207991,3,87,1,1,c
2262,Percentages,2945370,150940,19.2,1207991,4,165,1,1,d
2263,Percentages,2945370,159225,19.1,1207991,5,32,1,1,c
2264,Percentages,2945370,187873,9.3,1207991,6,43,1,0,b
2265,Percentages,2945370,246074,19.2,1207991,7,73,1,1,c
2266,Percentages,2945370,134357,19.2,1207991,1,57,1,1,d
2321,Percentages,3330499,102067,9.3,1208000,2,132,1,1,c
2322,Percentages,3330499,121656,9.2,1208000,3,39,1,1,c
2323,Percentages,3330499,121661,19.3,1208000,4,52,1,1,e
2324,Percentages,3330499,127363,9.3,1208000,5,31,1,1,d
2325,Percentages,3330499,134358,9.4,1208000,6,88,1,0,c
2326,Percentages,3330499,150938,19.1,1208000,7,23,1,1,c
2343,Percentages,3376137,111588,19.1,1207998,1,18,1,1,d
2344,Percentages,3376137,126251,9.3,1207998,2,42,1,1,a
2345,Percentages,3376137,134372,9.2,1207998,3,109,1,1,b
2346,Percentages,3376137,244718,9.1,1207998,4,28,1,1,b
2347,Percentages,3376137,246069,19.1,1207998,5,47,1,1,c
2348,Percentages,3376137,246778,9.3,1207998,6,152,1,1,a
2349,Percentages,3376137,248317,9.2,1207998,7,18,1,1,d
2364,Percentages,2722099,88303,39.4,1208005,1,203,1,0,e
2365,Percentages,2722099,121662,29.4,1208005,2,267,1,1,c
2366,Percentages,2722099,127226,39.4,1208005,3,60,1,1,a
2367,Percentages,2722099,127234,39.5,1208005,4,117,1,1,c
2368,Percentages,2722099,177828,29.4,1208005,5,31,1,1,b
2369,Percentages,2722099,246117,29.3,1208005,6,72,1,1,a
2370,Percentages,2722099,246119,39.4,1208005,7,54,1,1,a
2371,Percentages,3272291,150197,19.1,1207990,1,80,1,1,c
2372,Percentages,3272291,150220,9.1,1207990,2,94,1,1,c
2373,Percentages,3272291,150917,9.1,1207990,3,21,1,1,b
2374,Percentages,3272291,159215,19.1,1207990,4,81,1,1,d
2375,Percentages,3272291,187876,19.1,1207990,5,192,1,1,a
2376,Percentages,3272291,246114,19.3,1207990,6,104,1,1,c
2377,Percentages,3272291,263000,19.3,1207990,7,112,1,1,c
2385,Percentages,3322244,134366,9.3,1207989,2,46,0,0,x
2386,Percentages,3322244,226897,19.2,1207989,3,41,1,1,d
2387,Percentages,3322244,246071,9.1,1207989,4,55,1,1,a
2388,Percentages,3322244,246128,19.2,1207989,5,80,1,1,c
2389,Percentages,3322244,246166,19.1,1207989,6,69,1,1,d
2390,Percentages,3322244,246788,19.1,1207989,7,71,1,1,c
2391,Percentages,3322244,134349,9.3,1207989,1,52,1,1,c
2399,Percentages,3266794,115883,19.1,1207995,1,20,1,1,c
2401,Percentages,3266794,243596,9.2,1207995,3,23,1,1,b
2402,Percentages,3266794,246076,19.3,1207995,4,26,1,1,b
2403,Percentages,3266794,246707,9.1,1207995,5,30,1,1,d
2404,Percentages,3266794,248140,9.4,1207995,6,152,1,1,b
2405,Percentages,3266794,249303,9.3,1207995,7,75,1,1,c
2420,Percentages,1875189,111588,19.1,1207998,1,12,1,1,d
2421,Percentages,1875189,126251,9.3,1207998,2,50,1,0,c
2422,Percentages,1875189,134372,9.2,1207998,3,43,1,1,b
2423,Percentages,1875189,244718,9.1,1207998,4,20,1,1,b
2424,Percentages,1875189,246069,19.1,1207998,5,42,1,1,c
2425,Percentages,1875189,246778,9.3,1207998,6,67,1,1,a
2427,Percentages,3137160,111588,19.1,1207998,1,16,1,1,d
2428,Percentages,3137160,126251,9.3,1207998,2,98,1,1,a
2429,Percentages,3137160,134372,9.2,1207998,3,160,1,1,b
2430,Percentages,3137160,244718,9.1,1207998,4,45,1,1,b
2431,Percentages,3137160,246069,19.1,1207998,5,73,1,1,c
2432,Percentages,3137160,246778,9.3,1207998,6,111,1,1,a
2433,Percentages,3137160,248317,9.2,1207998,7,12,1,1,d
2459,Percentages,3266794,134376,9.1,1207999,1,53,1,1,a
2496,Percentages,3187072,94131,19.2,1208000,1,27,1,1,c
2497,Percentages,3187072,102067,9.3,1208000,2,65,1,1,c
2498,Percentages,3187072,121656,9.2,1208000,3,19,1,1,c
2499,Percentages,3187072,121661,19.3,1208000,4,38,1,1,e
2500,Percentages,3187072,127363,9.3,1208000,5,30,1,1,d
2501,Percentages,3187072,134358,9.4,1208000,6,40,1,1,d
2502,Percentages,3187072,150938,19.1,1208000,7,18,1,1,c
2537,Percentages,3413412,88305,19.3,1207992,1,88,1,1,c
2538,Percentages,3413412,134351,9.1,1207992,2,27,1,1,a
2539,Percentages,3413412,150196,19.1,1207992,3,36,1,1,a
2540,Percentages,3413412,151536,19.1,1207992,4,54,1,1,c
2541,Percentages,3413412,171290,19.4,1207992,5,96,1,1,b
2542,Percentages,3413412,246127,19.3,1207992,6,47,1,1,b
2543,Percentages,3413412,246162,9.2,1207992,7,35,1,1,d
2558,Percentages,3491022,134349,9.3,1207989,1,19,1,1,c
2559,Percentages,3491022,134366,9.3,1207989,2,97,1,1,c
2560,Percentages,3491022,226897,19.2,1207989,3,175,1,1,d
2561,Percentages,3491022,246071,9.1,1207989,4,52,1,1,a
2562,Percentages,3491022,246128,19.2,1207989,5,118,1,1,c
2563,Percentages,3491022,246166,19.1,1207989,6,54,1,1,d
2564,Percentages,3491022,246788,19.1,1207989,7,36,1,1,c
2565,Percentages,3496299,134351,9.1,1207992,2,48,1,1,a
2566,Percentages,3496299,150196,19.1,1207992,3,98,1,1,a
2595,Percentages,2861504,121655,19.3,1208002,3,32,1,1,d
2596,Percentages,2861504,151553,19.3,1208002,4,80,1,1,d
2597,Percentages,2861504,246161,19.1,1208002,5,153,1,1,c
2598,Percentages,2861504,249304,9.3,1208002,6,71,1,1,a
2599,Percentages,2861504,250746,9.2,1208002,7,120,1,1,d
2607,Percentages,2861504,111561,9.1,1208002,2,21,1,1,c
2608,Percentages,2696792,134362,19.1,1207997,1,53,1,1,c
2609,Percentages,2696792,159214,19.1,1207997,2,128,1,1,a
2610,Percentages,2696792,177826,9.3,1207997,3,55,1,1,c
2611,Percentages,2696792,245584,19.3,1207997,4,79,1,1,d
2612,Percentages,2696792,246080,19.3,1207997,5,45,1,1,a
2613,Percentages,2696792,246196,19.1,1207997,6,59,1,1,b
2614,Percentages,2696792,250004,9.3,1207997,7,55,1,1,d
2634,Percentages,2861504,94137,19.1,1208002,1,29,1,1,b
2672,Percentages,3386628,88303,39.4,1208005,1,114,1,1,a
2673,Percentages,3386628,121662,29.4,1208005,2,358,1,1,c
2674,Percentages,3386628,127226,39.4,1208005,3,96,1,1,a
2675,Percentages,3386628,127234,39.5,1208005,4,108,1,1,c
2676,Percentages,3386628,177828,29.4,1208005,5,138,1,1,b
2677,Percentages,3386628,246117,29.3,1208005,6,107,1,1,a
2678,Percentages,3386628,246119,39.4,1208005,7,73,1,1,a
2685,Percentages,3421793,94129,19.1,1208004,1,74,1,1,c
2686,Percentages,3421793,121659,9.4,1208004,2,446,1,1,e
2687,Percentages,3421793,159223,19.1,1208004,3,32,1,1,a
2688,Percentages,3421793,245561,9.2,1208004,4,140,1,1,d
2689,Percentages,3421793,246123,19.3,1208004,5,155,1,1,d
2690,Percentages,3421793,246124,19.1,1208004,6,49,1,1,b
2691,Percentages,3421793,246718,9.2,1208004,7,57,1,1,a
2692,Percentages,3496299,151536,19.1,1207992,4,57,1,1,c
2693,Percentages,3496299,246127,19.3,1207992,6,47,1,1,b
2694,Percentages,3496299,246162,9.2,1207992,7,109,1,1,d
2695,Percentages,2849563,134362,19.1,1207997,1,180,1,1,c
2696,Percentages,2849563,159214,19.1,1207997,2,316,1,0,b
2697,Percentages,2849563,177826,9.3,1207997,3,40,1,1,c
2698,Percentages,2849563,245584,19.3,1207997,4,55,1,1,d
2699,Percentages,2849563,246080,19.3,1207997,5,65,1,1,a
2700,Percentages,2849563,246196,19.1,1207997,6,37,1,1,b
2701,Percentages,2849563,250004,9.3,1207997,7,71,1,1,d
2791,Percentages,2854637,121661,19.3,1208000,4,221,1,1,e
2793,Percentages,2854637,134358,9.4,1208000,6,89,1,1,d
2794,Percentages,2854637,150938,19.1,1208000,7,43,1,1,c
2795,Percentages,2854637,121656,9.2,1208000,3,42,1,1,c
2803,Percentages,2854637,94131,19.2,1208000,1,83,1,1,c
2804,Percentages,2854637,102067,9.3,1208000,2,324,1,1,c
2805,Percentages,3266794,111588,19.1,1207998,1,61,1,1,d
2806,Percentages,3266794,126251,9.3,1207998,2,71,1,1,a
2807,Percentages,3266794,134372,9.2,1207998,3,27,1,1,b
2808,Percentages,3266794,244718,9.1,1207998,4,44,1,0,a
2809,Percentages,3266794,246069,19.1,1207998,5,47,1,1,c
2810,Percentages,3408573,94124,19.2,1207993,1,113,1,1,a
2811,Percentages,3408573,94130,19.1,1207993,2,71,1,1,a
3030,Percentages,3480853,111562,9.1,1208001,1,39,1,1,a
3031,Percentages,3480853,127220,19.3,1208001,2,126,1,0,b
3032,Percentages,3480853,134355,9.2,1208001,3,13,1,1,a
3033,Percentages,3480853,150939,19.2,1208001,4,18,1,1,c
3034,Percentages,3480853,159216,19.0,1208001,5,27,1,1,b
3035,Percentages,3480853,159224,19.1,1208001,6,56,1,1,a
3036,Percentages,3480853,171291,9.3,1208001,7,148,1,1,d
3072,Percentages,2821673,150197,19.1,1207990,1,169,1,1,c
3073,Percentages,2821673,150220,9.1,1207990,2,42,1,1,c
3074,Percentages,2821673,150917,9.1,1207990,3,72,1,1,b
3075,Percentages,2821673,159215,19.1,1207990,4,90,1,1,d
3076,Percentages,2821673,187876,19.1,1207990,5,37,1,1,a
3077,Percentages,2821673,246114,19.3,1207990,6,146,1,1,c
3078,Percentages,2821673,263000,19.3,1207990,7,36,1,1,c
3107,Percentages,3376137,94131,19.2,1208000,1,37,1,1,c
3108,Percentages,3376137,102067,9.3,1208000,2,113,1,1,c
3109,Percentages,3376137,121656,9.2,1208000,3,33,1,1,c
3110,Percentages,3376137,121661,19.3,1208000,4,34,1,1,e
3111,Percentages,3376137,127363,9.3,1208000,5,30,1,1,d
3112,Percentages,3376137,134358,9.4,1208000,6,49,1,1,d
3113,Percentages,3376137,150938,19.1,1208000,7,50,1,1,c
3121,Percentages,3480853,94129,19.1,1208004,1,73,1,1,c
3122,Percentages,3480853,121659,9.4,1208004,2,79,1,0,a
3123,Percentages,3480853,159223,19.1,1208004,3,64,1,1,a
3124,Percentages,3480853,245561,9.2,1208004,4,125,1,1,d
3125,Percentages,3480853,246123,19.3,1208004,5,125,1,1,d
3126,Percentages,3480853,246124,19.1,1208004,6,40,1,1,b
3127,Percentages,3480853,246718,9.2,1208004,7,46,1,1,a
3156,Percentages,3392242,94127,19.1,1208003,1,64,1,1,b
3157,Percentages,3392242,111587,19.0,1208003,2,46,1,1,d
3158,Percentages,3392242,134375,19.2,1208003,3,70,1,1,c
3159,Percentages,3392242,153983,19.4,1208003,4,335,1,0,d
3160,Percentages,3392242,187875,9.3,1208003,5,22,1,1,b
3161,Percentages,3392242,243594,19.1,1208003,6,41,1,1,c
3162,Percentages,3392242,245141,9.1,1208003,7,36,1,1,d
3170,Percentages,3480853,94137,19.1,1208002,1,51,1,1,b
3171,Percentages,3480853,111561,9.1,1208002,2,30,1,1,c
3172,Percentages,3480853,121655,19.3,1208002,3,56,1,1,d
3173,Percentages,3480853,151553,19.3,1208002,4,119,1,1,d
3174,Percentages,3480853,246161,19.1,1208002,5,113,1,1,c
3175,Percentages,3480853,249304,9.3,1208002,6,99,1,1,a
3176,Percentages,3480853,250746,9.2,1208002,7,36,1,1,d
3177,Percentages,3480853,94131,19.2,1208000,1,120,1,1,c
3178,Percentages,3480853,102067,9.3,1208000,2,259,1,1,c
3179,Percentages,3480853,121656,9.2,1208000,3,39,1,1,c
3180,Percentages,3480853,121661,19.3,1208000,4,101,1,1,e
3181,Percentages,3480853,127363,9.3,1208000,5,50,1,1,d
3182,Percentages,3480853,134358,9.4,1208000,6,187,1,1,d
3183,Percentages,3480853,150938,19.1,1208000,7,28,1,1,c
3219,Percentages,3220255,134349,9.3,1207989,1,60,1,1,c
3220,Percentages,3220255,134366,9.3,1207989,2,32,1,1,c
3221,Percentages,3220255,226897,19.2,1207989,3,98,1,1,d
3222,Percentages,3220255,246071,9.1,1207989,4,52,1,1,a
3223,Percentages,3220255,246128,19.2,1207989,5,537,1,0,b
3224,Percentages,3220255,246166,19.1,1207989,6,39,1,1,d
3225,Percentages,3220255,246788,19.1,1207989,7,69,1,1,c
3492,Percentages,2881982,88305,19.3,1207992,1,91,1,1,c
3493,Percentages,2881982,134351,9.1,1207992,2,23,1,1,a
3494,Percentages,2881982,150196,19.1,1207992,3,42,1,1,a
3495,Percentages,2881982,151536,19.1,1207992,4,21,1,1,c
3496,Percentages,2881982,171290,19.4,1207992,5,119,1,1,b
3497,Percentages,2881982,246127,19.3,1207992,6,26,1,1,b
3498,Percentages,2881982,246162,9.2,1207992,7,285,1,1,d
3527,Percentages,3392242,134362,19.1,1207997,1,59,1,1,c
3528,Percentages,3392242,159214,19.1,1207997,2,98,1,1,a
3529,Percentages,3392242,177826,9.3,1207997,3,36,1,1,c
3530,Percentages,3392242,245584,19.3,1207997,4,98,1,1,d
3531,Percentages,3392242,246080,19.3,1207997,5,28,1,1,a
3532,Percentages,3392242,246196,19.1,1207997,6,79,1,1,b
3533,Percentages,3392242,250004,9.3,1207997,7,37,1,1,d
3597,Percentages,3376137,94124,19.2,1207993,1,124,1,1,a
3598,Percentages,3376137,94130,19.1,1207993,2,29,1,1,a
3599,Percentages,3376137,121663,9.1,1207993,3,26,1,1,c
3600,Percentages,3376137,127316,19.3,1207993,4,24,1,1,b
3601,Percentages,3376137,134368,19.2,1207993,5,95,1,1,d
3602,Percentages,3376137,159217,19.0,1207993,6,17,1,1,a
3603,Percentages,3376137,246082,9.1,1207993,7,30,1,1,c
3653,Percentages,3480853,134349,9.3,1207989,1,47,1,1,c
3654,Percentages,3480853,134366,9.3,1207989,2,84,1,1,c
3655,Percentages,3480853,226897,19.2,1207989,3,52,1,1,d
3656,Percentages,3480853,246071,9.1,1207989,4,52,1,1,a
3657,Percentages,3480853,246128,19.2,1207989,5,126,1,1,c
3658,Percentages,3480853,246166,19.1,1207989,6,36,1,0,a
3659,Percentages,3480853,246788,19.1,1207989,7,50,1,1,c
3674,Percentages,3225592,150197,19.1,1207990,1,105,1,1,c
3675,Percentages,3225592,150220,9.1,1207990,2,124,1,1,c
3676,Percentages,3225592,150917,9.1,1207990,3,46,1,1,b
3677,Percentages,3225592,159215,19.1,1207990,4,152,1,1,d
3678,Percentages,3225592,187876,19.1,1207990,5,57,1,1,a
3679,Percentages,3225592,246114,19.3,1207990,6,162,1,1,c
3680,Percentages,3225592,263000,19.3,1207990,7,30,1,1,c
3724,Percentages,3146054,94132,39.1,1208007,2,58,1,1,a
3725,Percentages,3146054,102070,39.4,1208007,3,116,1,1,b
3726,Percentages,3146054,102096,29.3,1208007,4,91,1,1,b
3727,Percentages,3146054,127247,49.5,1208007,5,239,1,0,c
3728,Percentages,3146054,134044,39.4,1208007,6,122,1,1,a
3729,Percentages,3146054,246160,29.4,1208007,7,70,1,1,a
3765,Percentages,3410170,111588,19.1,1207998,1,19,1,1,d
3766,Percentages,3410170,126251,9.3,1207998,2,82,1,1,a
3767,Percentages,3410170,134372,9.2,1207998,3,107,1,1,b
3768,Percentages,3410170,244718,9.1,1207998,4,52,1,1,b
3769,Percentages,3410170,246069,19.1,1207998,5,89,1,1,c
3770,Percentages,3410170,246778,9.3,1207998,6,145,1,1,a
3771,Percentages,3410170,248317,9.2,1207998,7,30,1,1,d
3830,Percentages,1952294,127236,19.3,1207996,1,54,1,1,a
3832,Percentages,1952294,153964,19.1,1207996,3,36,1,1,c
3833,Percentages,1952294,159219,19.2,1207996,4,71,1,1,c
3834,Percentages,1952294,224752,9.1,1207996,5,38,1,1,d
3835,Percentages,1952294,227532,19.3,1207996,6,93,1,1,c
3836,Percentages,1952294,246189,19.1,1207996,7,18,1,1,d
3884,Percentages,3126235,94137,19.1,1208002,1,76,1,1,b
3885,Percentages,3126235,111561,9.1,1208002,2,87,1,1,c
3886,Percentages,3126235,121655,19.3,1208002,3,130,1,1,d
3887,Percentages,3126235,151553,19.3,1208002,4,425,1,1,d
3888,Percentages,3126235,246161,19.1,1208002,5,187,1,1,c
3889,Percentages,3126235,249304,9.3,1208002,6,157,1,1,a
3890,Percentages,3126235,250746,9.2,1208002,7,30,1,0,c
4040,Percentages,2968717,134362,19.1,1207997,1,45,1,1,c
4041,Percentages,2968717,159214,19.1,1207997,2,77,1,1,a
4042,Percentages,2968717,177826,9.3,1207997,3,35,1,1,c
4043,Percentages,2968717,245584,19.3,1207997,4,61,1,1,d
